State,Account_length,Intl_plan,Voicemail_message,day_call,day_charge,eve_call,eve_charge,night_call,night_charge,intl_call,intl_charge,CS_calls,Churn
RI,89,No,24,98,16.63,67,17.61,126,9.65,2,1.59,0,0
ID,82,No,0,83,45.37,74,19.52,99,11.33,6,2.97,3,1
MN,115,No,0,92,34.03,107,20.82,96,8.59,3,2.38,1,0
WV,117,Yes,0,121,33.73,104,21.21,115,7.33,5,2.84,1,0
NH,60,No,0,67,30.65,68,17.68,101,8.15,6,3.46,2,0
WI,62,No,0,84,14.67,99,20.29,79,10.73,1,3.38,2,0
IN,131,No,0,108,40.95,91,14.23,109,14.5,8,3.97,3,0
IN,65,No,0,109,35.31,117,18.49,111,5.65,5,2.16,1,0
OR,142,No,22,114,38.15,106,12.41,98,10.86,2,2.38,1,0
OK,134,No,0,115,28.03,96,10.75,125,10.73,9,2.7,2,0
NJ,139,No,43,85,39.27,82,18.9,105,6.66,5,2.24,2,0
AR,76,No,0,140,18.24,133,20.25,116,12.23,3,2.7,4,1
UT,100,No,0,122,31.45,92,15.51,92,12.37,8,1.38,1,0
DC,99,No,31,71,41.5,58,17.29,115,10.53,4,2.08,3,0
OH,106,No,30,105,37.42,109,18.89,96,7.13,8,3.54,0,0
KS,170,No,42,119,33.92,90,11.48,49,8.31,3,2.94,4,1
SC,78,No,0,105,18.62,90,24.32,113,11.14,9,1.32,1,0
TN,39,No,0,110,31.82,116,9.75,83,4.71,5,3.56,1,0
MI,119,Yes,22,119,29.26,133,19.01,94,6.75,20,3.75,1,1
RI,95,No,0,133,27.2,98,18.3,87,8.5,4,2.46,0,0
MO,116,No,0,106,8.69,137,17.73,92,8.91,3,3.32,1,0
TN,110,No,0,88,38.71,96,14.45,57,5.79,5,3.16,1,0
CT,74,No,0,77,34.65,111,17.43,109,6.97,2,2.43,1,0
ME,148,No,33,84,41.09,84,14.09,80,7.23,3,3.05,1,0
MD,83,No,0,70,13.28,115,20.34,112,6.5,4,3.32,1,0
NC,73,No,0,95,31.93,143,12.68,113,9.06,4,2.97,2,0
SC,111,No,21,94,21.61,116,19.41,108,7.5,3,1.92,1,0
LA,75,Yes,0,78,26.04,99,17.92,100,6.91,3,2.11,1,0
IL,71,Yes,0,114,31.64,140,16.88,80,9.29,5,3.73,4,1
IN,58,No,22,127,38.1,85,20.3,86,7.84,7,3.11,2,0
OK,172,No,0,109,34.66,123,19.89,65,7.23,4,4.81,4,0
IA,45,No,0,87,35.92,97,14.08,72,11.97,6,3.59,1,0
VT,100,Yes,0,112,37.3,102,19.18,95,11.49,4,3.24,4,0
NY,94,No,0,91,32.37,107,7.82,108,10.12,17,3.67,2,0
LA,128,No,0,94,25.11,83,24.08,124,8.47,5,1.86,2,0
SC,181,No,0,130,39.08,93,12.27,110,11.81,4,3.83,2,0
ID,127,No,0,128,17.48,95,12.21,97,8.61,5,2.7,1,0
MO,89,No,0,81,30.38,74,19.86,120,5.94,4,2.46,1,0
ME,149,No,18,106,25.25,106,9.73,98,8.02,4,1.76,0,0
MS,103,No,29,111,27.9,96,18.62,108,9.91,9,3.32,0,0
SD,163,Yes,0,90,33.52,113,16.02,94,9.5,8,2.11,1,0
OK,52,No,0,131,21.23,118,25.54,106,8.66,4,3.13,2,0
WY,89,No,0,99,19.62,115,17.84,112,12.64,6,4.29,3,0
GA,122,Yes,0,101,23.8,77,16.69,133,5.4,4,2.62,4,1
MD,62,No,0,105,54.59,122,22.57,72,8.12,2,3.11,4,1
IN,117,No,0,126,20.13,97,21.19,56,10.22,3,3.67,5,1
OH,78,No,0,99,32.88,88,9.94,109,10.95,4,2.51,2,0
OH,96,No,0,128,18.12,87,24.21,92,8.05,7,4.02,1,0
SC,79,No,0,98,22.9,68,16.12,128,9.96,5,3.19,2,0
AZ,192,No,36,77,26.55,126,18.32,83,12.56,6,2.67,2,0
WV,68,No,0,57,39.29,55,13.04,123,8.61,4,2.59,3,0
RI,28,No,0,109,30.74,58,24.55,91,8.64,6,3.81,2,0
TN,74,No,25,113,39.85,82,22.6,77,10.86,4,3.7,0,0
LA,117,No,0,97,31.37,80,29.89,90,9.71,4,2.35,1,0
IN,65,No,0,137,21.95,83,19.42,111,9.4,6,3.43,4,1
NY,161,No,0,67,56.59,97,27.01,128,7.23,9,1.46,4,1
SC,111,No,0,103,18.77,102,11.67,105,8.53,6,2.08,2,0
HI,49,No,0,117,20.28,109,18.28,90,8.04,1,3.0,1,0
AK,36,No,30,128,24.87,80,13.81,109,5.82,6,3.92,0,0
MI,65,No,0,120,35.92,122,13.82,118,6.06,5,3.56,3,0
ID,119,No,0,114,27.05,117,19.66,91,6.44,3,2.38,5,1
VA,10,No,0,112,31.64,66,16.17,57,12.73,6,3.08,2,0
WI,68,No,0,70,25.3,164,20.95,103,5.84,3,3.27,3,0
MN,74,No,33,91,32.93,96,20.92,92,6.21,3,3.94,2,0
HI,85,No,0,109,40.09,94,13.36,99,8.47,3,3.24,0,0
MN,46,No,0,72,36.4,104,13.97,113,7.99,3,2.21,2,0
VT,128,No,29,104,30.48,86,19.2,78,14.54,7,2.32,0,0
LA,155,No,0,100,34.58,104,16.23,119,8.82,4,2.4,0,1
MT,73,No,0,110,27.22,72,18.13,72,7.83,4,3.51,0,0
ID,77,No,0,72,42.81,126,17.48,109,12.38,7,2.65,2,1
MA,108,No,0,137,30.31,76,16.07,102,5.81,5,3.94,0,0
KY,95,No,0,99,22.95,106,15.61,102,11.04,9,3.38,1,0
MI,36,No,29,102,47.84,76,17.19,113,8.42,6,2.43,2,0
CO,141,No,32,91,25.26,97,11.14,142,9.87,1,2.73,1,0
AZ,63,No,0,125,10.01,59,14.42,88,9.51,3,2.54,1,0
ID,97,No,0,125,40.77,111,18.26,81,6.45,5,2.35,2,0
CA,75,No,0,125,28.27,86,13.45,80,11.55,5,1.65,1,0
WA,127,No,0,91,24.94,78,17.3,110,9.15,3,3.7,1,0
LA,121,No,0,121,30.86,98,18.56,103,7.27,5,2.3,1,0
NE,117,No,0,119,17.48,91,17.57,105,13.46,7,2.73,1,0
OH,65,No,0,116,31.94,117,13.4,86,10.23,6,2.03,1,0
MO,6,No,0,117,31.21,72,21.82,79,8.04,2,2.75,1,0
AL,32,No,0,87,39.25,90,15.93,53,6.93,2,1.7,0,0
NH,64,No,27,91,30.96,98,14.42,86,7.41,5,2.86,2,0
NM,25,No,0,87,20.28,101,17.98,86,12.1,4,2.84,3,0
OR,65,No,0,87,19.86,93,15.21,150,8.21,2,3.81,1,0
MI,127,No,0,103,34.36,86,19.5,113,8.78,3,3.11,2,0
AZ,93,No,0,71,46.17,108,19.5,121,3.48,3,2.94,2,0
TX,208,No,0,67,55.51,113,14.99,102,8.18,6,2.89,2,1
IN,122,No,0,98,41.45,72,7.13,84,8.09,8,3.7,2,0
LA,99,No,0,72,40.99,98,13.23,109,8.47,10,3.13,1,0
MS,65,No,0,112,23.14,96,23.2,104,9.91,2,1.19,1,0
IN,65,No,0,111,36.28,94,19.93,123,11.25,4,0.73,1,0
KY,45,No,22,84,33.42,92,26.62,108,7.35,3,3.21,0,0
MN,139,No,0,106,22.85,98,17.96,125,8.71,2,2.75,5,1
WY,215,No,0,148,14.21,91,10.28,110,10.2,9,2.89,0,0
AZ,94,No,0,85,30.91,98,17.2,97,11.07,2,2.48,4,0
NM,119,No,23,114,26.18,137,23.63,112,10.28,4,3.19,2,0
MI,86,No,41,101,20.23,134,19.55,58,10.66,3,2.57,0,0
FL,106,No,32,126,28.2,93,18.4,86,7.79,8,3.81,4,0
KS,92,Yes,0,111,10.64,126,15.35,80,9.98,2,2.81,1,1
SC,78,No,0,110,28.61,73,18.8,136,10.85,1,3.38,1,0
NC,155,No,0,55,44.61,113,16.54,85,6.59,6,2.24,2,0
MO,64,No,48,104,16.05,101,11.58,89,6.63,4,1.22,0,0
WA,83,No,0,103,37.64,103,19.7,100,5.51,5,2.65,3,0
SD,144,No,48,96,32.27,67,10.49,106,9.64,2,1.76,2,1
MT,143,No,0,97,29.29,108,14.79,119,8.47,4,3.51,2,0
MN,81,No,0,93,33.73,108,17.93,71,8.7,6,2.81,2,0
SD,145,No,24,90,25.08,108,14.93,102,11.34,3,4.21,2,0
OK,89,No,0,95,51.66,114,22.18,89,14.04,3,1.43,1,1
CT,199,No,34,121,39.2,99,18.65,94,13.47,2,2.16,0,0
CT,96,No,37,93,29.36,116,10.21,86,9.72,5,2.78,5,1
MN,94,No,0,98,30.86,88,16.99,114,12.95,5,1.78,1,0
FL,127,No,0,106,45.32,168,22.51,119,9.32,2,1.59,1,1
RI,121,No,0,108,28.97,68,29.79,87,13.37,3,3.02,0,1
IN,122,No,0,99,50.39,89,18.26,107,6.03,3,3.08,4,1
AL,121,No,35,95,11.68,69,17.78,42,8.88,4,3.08,1,0
OR,77,No,0,104,39.75,94,22.65,104,9.57,3,2.05,2,0
MS,64,Yes,0,77,40.15,85,18.58,97,8.73,2,3.56,2,1
CA,124,Yes,0,89,41.58,80,16.05,114,9.27,4,3.05,1,0
DE,148,No,0,83,21.15,81,15.27,99,11.39,6,3.05,0,0
MS,77,No,0,87,39.1,138,8.77,136,13.93,3,3.05,2,0
NC,135,No,0,81,34.31,114,19.13,82,9.2,6,2.78,1,0
SD,87,No,21,113,36.38,114,15.3,82,6.05,5,2.86,0,0
NH,54,No,0,102,35.79,83,17.38,53,5.75,5,2.3,1,0
MA,35,No,0,129,17.95,129,21.95,77,9.59,3,2.35,0,0
TX,84,No,0,102,23.56,93,16.92,137,9.18,4,2.11,0,0
OR,94,No,0,103,39.85,109,23.74,121,10.54,2,0.54,1,1
UT,96,No,26,108,24.79,89,16.34,96,7.43,2,2.67,1,0
NV,64,No,0,80,16.52,90,15.83,92,8.5,6,2.81,2,0
NE,85,No,0,85,44.17,117,20.6,72,7.6,1,1.46,0,0
AZ,117,No,0,84,40.78,106,14.86,93,9.43,2,2.65,0,0
DC,112,No,16,110,37.67,123,11.07,108,9.0,3,3.05,1,0
MA,129,Yes,0,131,32.79,101,15.77,130,9.23,4,2.94,1,0
AZ,140,No,0,91,29.44,106,16.73,128,9.42,5,3.02,3,0
MI,81,No,0,99,26.1,102,16.8,86,8.93,2,1.7,2,0
TX,70,No,0,103,10.12,106,21.86,86,9.37,6,3.0,0,0
ID,79,No,21,79,44.93,118,17.24,92,7.8,3,1.7,4,0
AL,85,No,0,107,21.74,124,23.05,76,9.1,5,3.38,0,0
SD,91,No,0,115,25.33,105,20.85,94,11.7,3,2.24,0,0
LA,149,No,20,77,33.81,88,23.29,76,8.58,9,3.86,1,0
AZ,60,No,0,88,16.69,69,15.34,69,10.06,2,2.51,2,0
RI,115,No,0,109,25.14,117,19.41,90,13.49,9,2.59,3,0
OH,144,No,18,109,18.09,113,9.19,111,9.38,5,2.73,1,0
AZ,86,No,32,163,12.05,121,14.17,105,11.02,5,3.0,3,0
MI,139,No,20,101,36.48,132,19.98,132,7.33,12,4.0,0,0
NV,124,No,0,123,25.69,104,15.93,93,11.49,3,1.43,1,0
MA,102,Yes,0,103,39.75,131,18.84,106,6.61,3,3.46,0,0
IN,78,No,0,119,35.51,132,21.45,120,12.61,7,3.46,0,0
AL,55,Yes,0,91,32.62,110,21.77,101,9.17,6,3.86,1,1
RI,129,No,33,104,20.33,88,23.69,175,11.85,2,1.59,2,0
ME,75,Yes,0,61,35.92,119,8.98,63,7.92,4,2.62,4,1
SD,126,No,23,102,19.43,103,16.18,111,10.82,7,3.4,3,0
MO,92,No,0,122,26.18,88,28.03,117,12.96,2,1.51,3,1
OK,52,No,0,68,36.5,138,13.48,114,5.55,4,2.54,2,0
IL,87,No,0,105,39.32,108,14.59,136,3.05,6,3.51,1,0
NJ,95,No,22,126,6.95,90,11.34,91,11.89,7,3.21,0,0
LA,67,No,0,97,52.77,123,5.65,99,11.09,10,2.48,4,0
OR,165,No,0,126,36.82,104,16.22,123,10.11,8,3.35,0,0
RI,150,No,29,77,35.68,52,13.43,113,6.39,1,1.78,0,0
NC,26,No,0,109,39.87,129,18.4,94,8.62,6,0.95,3,0
MD,79,No,31,90,17.53,135,20.66,92,3.44,8,3.29,3,0
WI,69,Yes,0,90,47.57,91,21.14,118,7.69,10,2.27,2,1
VT,95,Yes,41,91,23.26,61,17.07,67,6.02,9,2.78,5,1
NY,157,No,0,111,38.17,99,17.06,118,5.25,2,3.11,2,0
VT,80,No,0,103,27.3,109,20.15,88,11.03,1,2.89,1,0
AZ,75,No,37,97,20.66,110,23.07,97,11.19,5,3.05,2,0
WV,44,No,0,121,38.78,79,23.5,77,12.59,5,2.67,2,1
OK,101,No,0,118,15.25,79,22.11,93,7.65,11,3.65,5,1
WI,117,No,14,81,13.63,103,18.62,102,5.52,2,2.32,1,0
PA,82,No,0,96,21.37,137,17.65,103,8.24,2,3.48,1,0
NY,39,No,0,68,27.27,103,8.72,106,10.59,5,2.46,2,0
NM,30,No,0,144,28.88,118,19.14,93,7.64,7,3.08,1,0
NC,63,No,29,107,24.19,56,10.09,91,10.8,8,1.78,1,0
WY,111,No,0,55,24.85,83,22.23,116,7.34,3,2.35,3,0
PA,91,No,0,120,39.41,106,12.8,129,12.11,7,3.13,3,0
NV,105,Yes,29,82,37.52,110,18.5,100,8.57,6,3.56,1,1
WA,166,Yes,35,138,21.79,113,23.33,130,13.45,7,2.38,2,0
FL,79,No,0,119,22.13,121,24.73,140,8.77,6,3.78,3,0
ME,105,No,33,68,35.63,140,12.49,131,5.44,3,2.86,2,0
LA,172,No,0,140,36.67,84,12.44,83,11.91,1,1.92,3,0
KS,121,No,0,105,25.62,133,16.77,116,7.61,15,2.48,1,0
ND,88,No,0,92,27.46,108,14.75,95,9.28,4,2.13,2,0
WV,153,No,28,74,40.05,37,19.37,103,7.66,9,4.16,0,0
AR,54,No,39,143,35.17,72,10.86,120,8.96,1,2.48,3,0
CA,79,No,0,85,26.79,92,16.5,86,10.42,10,2.54,5,1
MN,55,No,0,147,29.85,118,13.75,55,13.03,4,2.51,0,0
MT,109,No,0,69,45.0,120,25.93,86,8.88,9,2.57,1,1
SD,65,No,31,70,47.99,89,12.92,93,10.15,4,3.24,1,0
MT,27,No,0,102,32.95,104,10.11,124,6.12,3,2.48,0,0
WV,32,No,26,109,45.34,107,19.75,98,9.58,4,4.4,1,0
CT,3,No,36,117,20.08,125,18.83,89,4.68,6,3.21,2,0
DE,119,No,0,90,30.06,81,19.1,77,9.21,15,2.03,1,0
LA,43,No,0,101,41.12,121,11.0,104,11.92,3,1.59,1,0
KS,116,No,0,90,32.22,118,16.13,83,9.26,2,3.54,1,0
WV,107,No,0,100,20.93,82,13.46,82,11.52,5,2.51,0,0
ND,123,No,0,94,27.05,119,20.54,120,9.11,1,1.76,1,0
AK,110,No,0,90,17.02,93,19.83,57,9.2,8,3.0,3,0
ME,176,No,0,76,37.94,131,18.22,80,6.95,2,2.73,3,0
MN,13,No,21,105,53.65,71,17.76,123,11.7,3,3.27,3,0
KS,88,No,0,111,32.27,101,16.77,111,10.55,3,4.02,2,0
NJ,92,No,29,110,26.42,104,16.02,118,11.47,4,2.16,3,0
WI,165,No,0,91,26.21,108,22.83,99,8.5,4,2.94,6,0
AR,156,No,0,94,30.4,97,15.16,77,7.61,3,2.03,1,0
WA,63,No,0,104,25.38,75,23.26,72,9.3,4,2.46,0,0
ID,83,Yes,32,111,16.1,98,13.12,109,9.02,6,2.86,2,0
VA,158,No,0,101,37.88,128,17.26,106,9.48,2,1.86,2,0
WV,115,Yes,0,95,42.48,104,20.61,121,6.83,6,4.13,1,1
UT,103,No,36,92,14.82,110,14.39,80,7.5,5,2.94,6,1
NJ,64,No,0,111,38.22,101,16.15,110,9.96,2,2.48,1,0
MS,86,No,39,122,44.4,101,18.21,101,6.97,5,3.43,2,0
ME,151,No,26,98,33.41,111,14.94,124,9.98,5,3.62,0,0
NM,87,Yes,0,119,28.44,119,16.87,88,5.99,6,2.97,1,0
TX,90,No,0,88,18.63,108,11.7,121,7.19,5,2.97,2,0
LA,108,No,30,99,47.02,113,18.71,95,8.01,6,2.65,2,0
TN,33,No,35,124,31.76,69,22.19,103,14.3,5,4.05,0,0
WI,149,Yes,28,97,21.57,102,14.19,77,6.53,3,2.38,5,1
MT,106,No,0,107,28.8,71,16.76,79,9.1,4,2.89,1,0
ND,167,Yes,0,100,37.25,90,20.65,101,7.6,4,2.73,2,0
WI,35,No,27,87,41.09,101,12.07,68,13.0,4,2.54,1,0
MO,107,No,22,83,47.79,130,12.21,128,10.77,9,3.02,1,0
AZ,92,Yes,45,88,47.79,103,16.83,76,4.24,3,2.03,0,0
VT,38,No,0,86,23.43,76,24.34,77,7.52,3,3.81,2,0
VA,68,Yes,0,126,25.25,125,18.65,121,8.93,7,3.92,1,1
NE,123,No,0,118,32.98,114,20.57,108,6.58,4,3.27,1,0
WA,75,No,41,115,22.25,110,17.29,68,7.73,4,3.35,1,0
NM,153,No,0,127,31.5,73,17.68,124,9.27,3,4.08,1,0
FL,143,No,0,117,20.25,136,24.45,100,10.04,4,3.29,0,0
SC,87,No,0,106,54.83,93,17.39,128,8.38,4,2.54,2,1
IN,100,No,0,107,36.75,84,18.33,127,6.23,3,2.75,0,0
FL,144,No,51,98,48.26,109,16.32,85,8.83,4,2.7,1,0
ND,70,No,31,101,21.4,102,16.69,75,11.37,4,2.78,1,0
MA,136,Yes,0,89,33.93,96,17.97,84,3.26,4,2.97,3,1
MO,120,No,24,73,36.16,103,21.89,119,10.25,13,2.62,2,0
WY,104,No,0,133,31.21,98,10.26,112,9.68,2,3.43,1,0
CA,75,No,38,132,27.81,113,12.47,115,15.56,3,3.54,3,0
NE,127,Yes,0,114,30.75,118,17.81,105,11.25,4,2.0,2,0
ID,122,No,33,96,46.04,110,18.73,104,7.65,8,3.19,4,0
VT,124,No,0,72,30.33,134,19.86,91,8.07,2,3.24,0,0
MO,167,Yes,0,91,41.62,105,5.17,110,7.95,3,2.89,2,0
VA,89,No,32,113,35.68,104,21.23,92,10.09,7,2.35,1,0
VT,73,No,0,95,36.21,104,16.05,89,6.13,3,3.65,0,0
MS,1,No,0,107,24.62,66,9.56,79,9.84,3,3.73,1,0
KY,60,No,0,134,23.02,85,17.5,103,9.18,4,2.13,1,0
WV,77,No,0,68,11.51,86,16.63,137,10.64,2,3.24,1,0
DC,76,No,0,121,38.15,97,12.57,74,8.27,2,1.81,2,0
IA,63,No,0,81,26.1,115,24.42,85,10.36,5,1.76,2,0
MN,150,No,28,75,29.65,80,14.44,130,9.07,4,2.97,1,0
VT,101,No,0,89,26.15,89,19.89,77,8.83,2,3.13,4,0
AK,132,No,39,93,29.87,94,15.91,118,10.15,3,2.32,2,0
CA,158,No,0,123,26.5,112,19.06,116,9.95,8,2.32,2,0
MS,114,No,34,109,26.25,142,18.82,103,9.38,5,2.78,0,0
AR,77,No,23,73,35.65,63,15.61,111,9.25,3,1.92,2,0
NJ,107,No,0,95,36.06,88,12.76,111,9.89,2,2.08,3,0
NJ,48,No,22,63,25.84,131,22.0,109,11.84,5,4.24,2,1
TN,59,No,0,95,27.35,65,21.35,97,12.3,5,1.35,3,0
DE,129,No,0,118,56.83,104,16.33,83,8.59,6,2.81,0,1
TX,50,No,0,94,32.11,104,17.33,124,6.83,8,3.13,3,0
MI,50,No,35,97,32.74,101,11.49,101,9.73,2,2.13,2,0
MS,116,No,0,91,36.94,95,18.37,76,6.66,3,3.05,2,0
OK,52,No,38,88,28.78,97,19.2,86,7.74,3,2.21,0,0
ND,12,Yes,0,117,36.84,126,9.9,110,9.9,4,2.65,2,0
ND,105,No,0,83,41.89,101,21.78,151,7.61,4,1.03,0,0
NY,104,No,0,93,26.55,54,16.41,94,10.02,5,3.54,1,0
WV,13,No,0,74,24.89,92,12.62,96,9.75,3,3.05,1,0
WV,67,No,0,91,28.53,69,14.25,71,4.96,12,2.27,1,0
DC,148,No,11,129,42.99,88,24.17,99,11.83,1,3.32,1,0
MN,116,No,0,82,34.31,95,19.68,130,10.17,5,4.46,0,0
DE,131,No,0,80,16.05,101,18.28,108,8.09,9,3.54,2,0
VT,119,No,0,74,32.37,113,18.33,111,7.25,1,2.7,2,0
NY,94,Yes,0,109,41.34,88,12.5,99,4.27,4,1.94,4,0
TX,217,No,0,115,29.99,128,13.5,107,13.8,3,2.51,4,0
OR,161,No,0,109,30.28,86,12.45,78,6.19,2,2.3,1,0
KS,67,No,0,101,34.24,122,8.3,119,9.11,3,1.89,0,0
ND,132,No,31,101,29.67,105,20.88,76,7.78,9,2.78,1,0
PA,134,No,0,122,34.9,155,20.44,107,8.06,9,1.35,1,0
NY,44,No,0,77,24.34,114,14.43,77,9.71,4,2.05,1,0
WY,53,No,27,119,4.4,96,17.55,64,10.26,7,1.76,1,0
NY,108,No,0,123,26.21,86,9.55,75,11.09,4,4.16,4,1
ME,80,No,0,113,54.79,95,18.87,123,7.33,8,1.81,0,1
SD,88,No,0,115,36.65,85,18.38,65,7.71,1,3.19,3,0
UT,82,Yes,0,101,35.5,87,18.16,86,7.88,6,3.35,3,0
AK,115,No,0,105,41.68,109,13.52,74,10.35,8,1.94,0,0
RI,93,No,0,78,16.73,129,21.22,114,11.17,4,3.83,1,0
AL,72,No,0,93,37.03,113,16.12,91,8.22,5,2.81,4,0
DE,98,No,29,97,30.58,89,16.08,76,7.39,7,3.46,3,0
ID,118,No,0,112,23.87,60,15.9,155,9.36,1,2.13,0,0
MO,55,No,0,100,32.13,99,10.07,87,11.16,6,4.62,0,0
IL,130,No,0,95,26.5,97,21.77,103,11.83,3,3.16,3,0
FL,136,Yes,0,122,33.86,114,18.25,105,6.79,7,3.19,1,0
KY,107,No,0,79,26.71,124,13.82,138,6.75,6,3.27,1,0
MI,91,No,0,165,26.25,121,14.31,81,10.8,4,3.16,5,1
NY,167,No,0,85,28.29,135,20.67,95,10.31,5,2.67,1,0
KS,159,No,19,78,31.3,71,16.53,101,10.15,3,4.56,0,0
PA,122,No,0,62,5.97,89,15.37,58,11.32,2,3.43,1,0
MI,105,No,29,113,30.5,100,23.41,105,11.07,5,2.7,0,0
NH,155,No,0,30,36.84,125,12.27,106,6.09,1,2.92,2,0
WA,161,No,0,117,25.77,87,18.65,68,10.11,5,1.08,1,0
NY,122,No,0,110,29.51,84,7.79,103,9.53,7,2.62,3,0
MD,37,Yes,0,76,18.12,89,12.53,113,10.61,8,2.59,2,0
KS,128,No,0,122,17.56,123,20.9,95,7.25,7,1.73,0,0
DE,89,Yes,0,108,21.35,90,18.11,108,8.18,5,1.46,1,0
IN,108,No,0,104,33.88,92,19.06,57,6.3,2,4.1,0,0
VT,109,No,0,113,37.77,122,18.57,88,11.97,5,2.94,1,0
WA,29,No,0,122,26.76,75,12.33,92,12.68,2,2.51,1,0
NM,119,Yes,15,95,27.2,110,17.81,107,3.7,5,2.35,5,1
MO,86,No,0,96,14.2,63,18.79,75,15.74,3,3.4,0,0
IA,92,No,25,112,22.78,111,17.51,118,8.13,4,2.62,0,0
WA,13,No,25,65,30.02,96,14.68,128,4.7,5,3.05,2,0
CT,144,Yes,35,127,29.72,93,18.67,90,11.51,3,3.46,0,0
NH,139,No,0,140,37.62,89,13.41,89,8.66,6,3.05,1,0
LA,95,No,0,84,23.99,108,17.97,127,4.67,6,1.59,3,0
ME,80,No,31,92,28.29,74,20.26,84,6.78,4,2.89,4,0
MT,113,No,0,93,36.7,85,20.41,123,7.05,5,1.32,3,0
ID,88,No,31,91,30.87,120,18.12,104,9.35,4,3.08,1,0
UT,74,No,0,84,18.09,104,11.92,81,4.09,3,3.08,1,0
IL,48,No,0,71,21.79,78,4.09,80,5.23,3,2.4,0,0
AZ,163,No,0,56,30.38,79,18.33,84,6.87,2,2.86,4,0
ID,56,No,0,79,25.65,87,13.75,115,7.55,5,3.16,3,0
TX,64,No,0,116,28.56,94,16.35,98,7.49,3,2.73,2,0
MT,116,No,35,122,31.08,119,18.08,103,8.72,2,2.97,1,0
PA,101,Yes,0,108,32.93,98,15.86,100,10.04,8,3.13,0,0
RI,85,Yes,0,97,33.52,115,17.99,133,9.45,4,2.24,4,0
NH,90,No,0,121,12.94,73,24.68,89,10.66,3,2.92,0,0
UT,73,No,0,115,30.99,97,16.93,113,5.41,5,4.86,1,0
NH,55,No,20,95,32.18,113,10.08,102,11.26,4,3.38,2,0
AK,76,No,22,107,27.22,136,14.34,102,1.04,4,2.57,3,0
AZ,157,No,0,105,37.52,127,10.14,113,7.43,7,3.11,4,0
NJ,131,No,0,115,36.01,102,22.14,96,6.49,7,2.92,0,0
MI,51,No,0,129,39.05,104,28.56,128,8.68,1,2.59,1,1
ID,166,No,0,106,37.52,118,15.11,102,9.27,9,3.35,1,0
OR,66,No,0,76,14.89,111,22.27,125,8.31,5,2.48,1,0
UT,49,No,0,90,45.27,117,17.66,98,9.23,2,3.78,2,1
LA,89,No,0,92,23.99,126,21.17,73,6.12,2,2.92,2,0
WI,90,No,0,92,34.15,91,13.97,98,11.21,7,2.4,1,0
ID,193,No,0,92,16.46,103,12.12,115,9.45,5,2.94,2,1
TN,114,No,0,145,29.24,101,23.49,100,8.72,9,2.73,1,0
NV,7,No,30,114,37.64,116,14.09,105,11.12,12,2.92,1,0
WY,71,No,0,124,41.43,90,5.1,129,8.5,2,3.05,0,0
IL,31,No,28,101,35.79,86,21.29,125,10.87,2,3.11,1,0
MA,111,No,0,89,48.35,113,13.35,91,10.93,8,2.27,0,1
AZ,97,No,0,84,28.85,86,14.1,83,8.64,6,3.46,3,0
ND,51,No,0,89,38.62,106,16.52,126,10.95,2,4.02,0,0
SD,86,No,0,75,38.06,109,13.23,143,6.76,9,1.97,1,0
ND,190,No,0,102,28.8,113,21.55,93,8.87,5,2.4,1,0
CT,80,No,0,90,20.08,77,12.27,86,10.13,6,2.21,1,0
MO,36,No,0,115,34.41,115,19.61,127,9.09,2,2.75,3,0
NJ,45,No,0,110,26.47,103,22.13,98,8.65,1,2.97,1,0
NC,170,No,0,107,41.89,124,19.39,95,7.49,8,2.46,0,0
UT,103,No,0,110,32.27,83,9.82,103,8.61,4,3.29,0,0
WI,112,No,0,88,28.53,81,21.07,108,6.98,4,3.21,0,0
MT,125,No,0,80,24.34,94,7.49,135,10.49,7,2.38,4,1
MS,73,No,31,105,13.99,91,21.77,98,10.33,2,3.19,6,1
NM,232,No,0,104,28.15,115,16.65,77,5.32,3,3.19,1,0
SD,95,No,20,78,28.17,94,18.33,91,10.95,6,2.65,0,0
VA,182,No,0,90,29.94,106,14.87,134,10.56,4,2.62,1,0
NM,55,No,0,148,20.35,96,19.7,113,10.0,2,1.24,2,0
VA,86,No,30,84,16.98,125,22.4,90,11.46,7,2.65,2,0
NJ,127,No,0,107,40.77,121,10.96,110,11.25,5,3.05,1,0
TN,63,No,0,75,27.97,118,12.57,97,11.37,2,3.02,0,0
MI,79,No,0,107,37.55,97,16.34,74,7.25,2,3.29,1,0
LA,111,No,28,104,21.9,52,13.37,76,6.63,2,2.78,2,0
NH,121,No,35,62,32.95,97,16.8,95,9.85,4,1.59,0,0
RI,112,No,0,102,28.66,117,25.33,110,8.76,5,2.65,1,0
LA,81,No,36,120,19.7,95,20.11,90,11.48,6,3.16,3,0
AZ,72,No,0,88,46.31,125,9.17,81,8.35,2,3.43,0,0
SC,64,No,40,116,35.7,89,19.78,94,7.6,4,1.59,8,0
MD,163,No,0,120,37.91,98,19.3,125,8.47,5,2.38,1,0
WA,104,No,0,78,23.75,119,17.22,102,9.16,5,3.05,2,0
CA,93,No,19,113,23.26,105,15.26,95,3.2,3,3.38,2,0
NJ,197,No,0,111,26.32,102,14.58,86,10.23,2,2.86,3,0
AR,57,No,0,68,32.78,86,13.43,105,10.6,6,3.43,1,0
CT,107,No,0,94,17.58,125,16.09,125,10.22,3,3.89,1,0
